tag,country,X,mkt,good,a,produced,bld_demand,pop_demand,demand,ratio,b,shortage,potential,prestige,identity_crop,distinctive_ind,staple_food,generic_mfg,eco_starter,excl_champ,company
USA,United States,9,yes,ammunition,1,50.0,0.0,0.0,0.0,,0,0,0,0,0,1,0,0,0,0,0
USA,United States,9,yes,explosives,1,50.0,20.0,0.0,20.0,2.5,0,0,0,0,0,1,0,0,0,0,0
USA,United States,9,yes,engines,1,40.0,0.0,0.0,0.0,,0,0,0,0,0,1,0,0,0,0,0
USA,United States,9,yes,porcelain,0,40.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0
USA,United States,9,yes,artillery,1,25.0,0.0,0.0,0.0,,0,0,0,0,0,1,0,0,0,0,0
USA,United States,9,yes,oil,0,20.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,1,0
USA,United States,9,yes,wine,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
USA,United States,9,yes,radios,0,0.0,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,1,1
USA,United States,9,yes,automobiles,0,0.0,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,1,1
JAP,Japan,8,yes,grain,20,890.0,200.0,708.2,908.2,0.98,0,0,0,0,0,0,1,0,1,0,0
JAP,Japan,8,yes,wood,14,590.0,670.0,545.1,1215.1,0.49,1,1,0,0,0,0,0,0,1,0,0
JAP,Japan,8,yes,fruit,0,300.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
JAP,Japan,8,yes,fabric,6,280.0,270.0,492.7,762.7,0.37,2,1,0,0,0,0,0,0,1,0,0
JAP,Japan,8,yes,tea,14,280.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
JAP,Japan,8,yes,tobacco,9,270.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
JAP,Japan,8,yes,fish,10,250.0,190.0,833.2,1023.2,0.24,8,1,0,0,0,0,1,0,1,0,0
JAP,Japan,8,yes,groceries,5,225.0,0.0,958.2,958.2,0.23,5,1,0,1,0,0,0,1,0,0,1
JAP,Japan,8,yes,paper,5,200.0,210.0,0.0,210.0,0.95,0,0,0,1,0,0,0,1,0,0,1
JAP,Japan,8,yes,clothes,4,180.0,0.0,933.0,933.0,0.19,4,1,0,0,0,0,0,1,0,0,0
JAP,Japan,8,yes,furniture,4,180.0,0.0,933.0,933.0,0.19,4,1,0,0,0,0,0,1,0,0,0
JAP,Japan,8,yes,luxury_clothes,0,120.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0
JAP,Japan,8,yes,glass,4,120.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0
JAP,Japan,8,yes,dye,4,120.0,20.0,0.0,20.0,6.0,0,0,0,0,1,0,0,0,0,0,0
JAP,Japan,8,yes,luxury_furniture,0,100.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0
JAP,Japan,8,yes,sugar,1,65.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
JAP,Japan,8,yes,silk,4,60.0,60.0,0.0,60.0,1.0,0,0,0,1,1,0,0,0,0,0,1
JAP,Japan,8,yes,lead,2,40.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0
JAP,Japan,8,yes,porcelain,0,40.0,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,1
JAP,Japan,8,yes,clippers,0,40.0,29.0,0.0,29.0,1.38,0,0,0,0,0,0,0,0,0,1,0
JAP,Japan,8,yes,merchant_marine,0,36.0,8.0,0.0,8.0,4.5,0,0,0,1,0,0,0,0,0,1,1
JAP,Japan,8,yes,meat,3,30.0,0.0,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0
JAP,Japan,8,yes,tools,1,30.0,35.0,0.0,35.0,0.86,0,0,0,0,0,1,0,0,1,0,0
JAP,Japan,8,yes,oil,0,20.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,1,0
JAP,Japan,8,yes,wine,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
JAP,Japan,8,yes,opium,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
JAP,Japan,8,yes,coal,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0
JAP,Japan,8,yes,iron,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,1,0,0
JAP,Japan,8,yes,sulfur,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0
JAP,Japan,8,yes,steel,0,0.0,0.0,0.0,0.0,,0,0,0,1,0,1,0,0,0,0,1
PRU,Prussia,7,yes,wood,14,1000.0,1290.0,235.5,1525.5,0.66,0,0,0,0,0,0,0,0,1,0,0
PRU,Prussia,7,yes,grain,35,990.0,300.0,306.0,606.0,1.63,0,0,0,0,0,0,1,0,1,0,0
PRU,Prussia,7,yes,tools,11,880.0,612.0,0.0,612.0,1.44,0,0,0,0,0,1,0,0,1,0,0
PRU,Prussia,7,yes,clothes,13,780.0,0.0,403.1,403.1,1.94,0,0,0,0,0,0,0,1,0,0,0
PRU,Prussia,7,yes,coal,13,520.0,280.0,0.0,280.0,1.86,0,0,0,0,0,0,0,0,0,0,0
PRU,Prussia,7,yes,furniture,8,520.0,0.0,403.1,403.1,1.29,0,0,0,0,0,0,0,1,0,0,0
PRU,Prussia,7,yes,iron,12,480.0,600.0,0.0,600.0,0.8,0,0,0,0,0,0,0,0,1,0,0
PRU,Prussia,7,yes,liquor,0,440.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0
PRU,Prussia,7,yes,groceries,5,325.0,0.0,414.0,414.0,0.79,0,0,0,0,0,0,0,1,0,0,0
PRU,Prussia,7,yes,paper,4,280.0,400.0,0.0,400.0,0.7,0,0,0,0,0,0,0,1,0,0,0
PRU,Prussia,7,yes,meat,10,250.0,0.0,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0
PRU,Prussia,7,yes,small_arms,8,240.0,0.0,0.0,0.0,,0,0,0,0,0,1,0,0,0,0,0
PRU,Prussia,7,yes,fertilizer,2,205.0,165.0,0.0,165.0,1.24,0,0,0,0,0,0,0,1,0,0,0
PRU,Prussia,7,yes,luxury_furniture,0,200.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0
PRU,Prussia,7,yes,steel,3,195.0,220.0,0.0,220.0,0.89,0,0,0,0,0,1,0,0,0,0,0
PRU,Prussia,7,yes,lead,4,160.0,70.0,0.0,70.0,2.29,0,0,0,0,0,0,0,0,0,0,0
PRU,Prussia,7,yes,fabric,0,150.0,760.0,212.9,972.9,0.15,2,1,0,0,0,0,0,0,1,0,0
PRU,Prussia,7,yes,fruit,0,133.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
PRU,Prussia,7,yes,glass,3,120.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0
PRU,Prussia,7,yes,sulfur,3,120.0,120.0,0.0,120.0,1.0,0,0,0,0,0,0,0,0,0,0,0
PRU,Prussia,7,yes,ammunition,2,100.0,0.0,0.0,0.0,,0,0,0,0,0,1,0,0,0,0,0
PRU,Prussia,7,yes,fish,4,100.0,0.0,360.0,360.0,0.28,3,1,0,0,0,0,1,0,1,0,0
PRU,Prussia,7,yes,artillery,2,50.0,0.0,0.0,0.0,,0,0,0,1,0,1,0,0,0,0,2
PRU,Prussia,7,yes,explosives,1,50.0,40.0,0.0,40.0,1.25,0,0,0,0,0,1,0,0,0,0,0
PRU,Prussia,7,yes,wine,2,40.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
PRU,Prussia,7,yes,clippers,0,40.0,12.0,0.0,12.0,3.33,0,0,0,0,0,0,0,0,0,1,0
PRU,Prussia,7,yes,porcelain,0,30.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0
PRU,Prussia,7,yes,sugar,0,27.0,200.0,0.0,200.0,0.14,2,1,0,0,1,0,0,0,0,0,0
PRU,Prussia,7,yes,merchant_marine,0,18.0,60.0,0.0,60.0,0.3,1,1,0,0,0,0,0,0,0,1,0
PRU,Prussia,7,yes,dye,0,0.0,80.0,0.0,80.0,0.0,2,1,0,1,1,0,0,0,0,0,1
PRU,Prussia,7,yes,engines,0,0.0,0.0,0.0,0.0,,0,0,0,1,0,1,0,0,0,0,1
AUS,Austria,6,yes,clothes,16,720.0,0.0,594.8,594.8,1.21,0,0,0,0,0,0,0,1,0,0,0
AUS,Austria,6,yes,wood,10,700.0,1580.0,347.5,1927.5,0.36,5,1,0,0,0,0,0,0,1,0,0
AUS,Austria,6,yes,grain,35,700.0,320.0,451.5,771.5,0.91,0,0,0,0,0,0,1,0,1,0,0
AUS,Austria,6,yes,liquor,0,560.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0
AUS,Austria,6,yes,paper,10,400.0,370.0,0.0,370.0,1.08,0,0,0,0,0,0,0,1,0,0,0
AUS,Austria,6,yes,groceries,8,360.0,0.0,610.8,610.8,0.59,0,0,0,0,0,0,0,1,0,0,0
AUS,Austria,6,yes,furniture,5,325.0,0.0,594.8,594.8,0.55,0,0,0,1,0,0,0,1,0,0,1
AUS,Austria,6,yes,tools,5,300.0,230.0,0.0,230.0,1.3,0,0,0,1,0,1,0,0,1,0,1
AUS,Austria,6,yes,fish,11,275.0,0.0,531.2,531.2,0.52,0,0,0,0,0,0,1,0,1,0,0
AUS,Austria,6,yes,glass,8,270.0,0.0,0.0,0.0,,0,0,0,1,0,0,0,1,0,0,1
AUS,Austria,6,yes,luxury_clothes,0,240.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0
AUS,Austria,6,yes,small_arms,7,210.0,0.0,0.0,0.0,,0,0,0,1,0,1,0,0,0,0,1
AUS,Austria,6,yes,wine,9,180.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
AUS,Austria,6,yes,fruit,0,175.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
AUS,Austria,6,yes,coal,4,160.0,80.0,0.0,80.0,2.0,0,0,0,0,0,0,0,0,0,0,0
AUS,Austria,6,yes,iron,5,140.0,200.0,0.0,200.0,0.7,0,0,0,0,0,0,0,0,1,0,0
AUS,Austria,6,yes,luxury_furniture,0,125.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0
AUS,Austria,6,yes,meat,12,120.0,0.0,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0
AUS,Austria,6,yes,merchant_marine,0,81.0,44.0,0.0,44.0,1.84,0,0,0,0,0,0,0,0,0,1,0
AUS,Austria,6,yes,lead,3,80.0,30.0,0.0,30.0,2.67,0,0,0,0,0,0,0,0,0,0,0
AUS,Austria,6,yes,clippers,0,80.0,54.0,0.0,54.0,1.48,0,0,0,0,0,0,0,0,0,1,0
AUS,Austria,6,yes,silk,5,75.0,120.0,0.0,120.0,0.62,0,0,0,1,1,0,0,0,0,0,1
AUS,Austria,6,yes,fabric,0,60.0,905.0,314.1,1219.1,0.05,2,1,1,0,0,0,0,0,1,0,0
AUS,Austria,6,yes,artillery,2,50.0,0.0,0.0,0.0,,0,0,0,0,0,1,0,0,0,0,0
AUS,Austria,6,yes,porcelain,0,50.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0
AUS,Austria,6,yes,sugar,0,33.0,200.0,0.0,200.0,0.17,2,1,0,0,1,0,0,0,0,0,0
AUS,Austria,6,yes,fine_art,0,5.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0
AUS,Austria,6,yes,dye,0,0.0,25.0,0.0,25.0,0.0,1,1,0,0,1,0,0,0,0,0,0
AUS,Austria,6,yes,sulfur,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0
AUS,Austria,6,yes,steel,0,0.0,0.0,0.0,0.0,,0,0,0,1,0,1,0,0,0,0,1
MEX,Mexico,6,yes,wood,4,270.0,195.0,116.4,311.4,0.87,0,0,0,0,0,0,0,0,1,0,0
MEX,Mexico,6,yes,tobacco,7,210.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
MEX,Mexico,6,yes,dye,7,210.0,5.0,0.0,5.0,42.0,0,0,0,0,1,0,0,0,0,0,0
MEX,Mexico,6,yes,grain,8,160.0,40.0,151.2,191.2,0.84,0,0,0,0,0,0,1,0,1,0,0
MEX,Mexico,6,yes,clothes,3,135.0,0.0,199.2,199.2,0.68,0,0,0,0,0,0,0,1,0,0,0
MEX,Mexico,6,yes,fish,5,125.0,0.0,177.9,177.9,0.7,0,0,0,0,0,0,1,0,1,0,0
MEX,Mexico,6,yes,fruit,3,120.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
MEX,Mexico,6,yes,furniture,2,90.0,0.0,199.2,199.2,0.45,1,1,0,0,0,0,0,1,0,0,0
MEX,Mexico,6,yes,sugar,3,75.0,40.0,0.0,40.0,1.88,0,0,0,0,1,0,0,0,0,0,0
MEX,Mexico,6,yes,groceries,1,65.0,0.0,204.6,204.6,0.32,1,1,0,0,0,0,0,1,0,0,0
MEX,Mexico,6,yes,liquor,0,60.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0
MEX,Mexico,6,yes,meat,4,40.0,0.0,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0
MEX,Mexico,6,yes,glass,1,30.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0
MEX,Mexico,6,yes,tools,1,30.0,40.0,0.0,40.0,0.75,0,0,0,0,0,1,0,0,1,0,0
MEX,Mexico,6,yes,fabric,0,20.0,165.0,105.2,270.2,0.07,2,1,1,0,0,0,0,0,1,0,0
MEX,Mexico,6,yes,iron,1,20.0,5.0,0.0,5.0,4.0,0,0,0,0,0,0,0,0,1,0,0
MEX,Mexico,6,yes,porcelain,0,10.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0
MEX,Mexico,6,yes,merchant_marine,0,9.0,9.0,0.0,9.0,1.0,0,0,0,0,0,0,0,0,0,1,0
MEX,Mexico,6,yes,wine,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
MEX,Mexico,6,yes,lead,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0
MEX,Mexico,6,yes,opium,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
MEX,Mexico,6,yes,coal,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0
MEX,Mexico,6,yes,clippers,0,0.0,6.0,0.0,6.0,0.0,1,1,0,0,0,0,0,0,0,1,0
MEX,Mexico,6,yes,rubber,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,1,0
MEX,Mexico,6,yes,coffee,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
MEX,Mexico,6,yes,steel,0,0.0,0.0,0.0,0.0,,0,0,0,1,0,1,0,0,0,0,1
MEX,Mexico,6,yes,small_arms,0,0.0,5.0,0.0,5.0,0.0,1,1,0,0,0,1,0,0,0,0,0
MEX,Mexico,6,yes,paper,0,0.0,100.0,0.0,100.0,0.0,2,1,0,0,0,0,0,1,0,0,0
SPA,Spain,6,yes,wood,17,1060.0,925.0,199.4,1124.4,0.94,0,0,0,0,0,0,0,0,1,0,0
SPA,Spain,6,yes,grain,26,565.0,80.0,259.1,339.1,1.67,0,0,0,0,0,0,1,0,1,0,0
SPA,Spain,6,yes,wine,23,460.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
SPA,Spain,6,yes,paper,8,320.0,185.0,0.0,185.0,1.73,0,0,0,0,0,0,0,1,0,0,0
SPA,Spain,6,yes,fish,10,250.0,0.0,304.8,304.8,0.82,0,0,0,0,0,0,1,0,1,0,0
SPA,Spain,6,yes,meat,24,240.0,0.0,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0
SPA,Spain,6,yes,clippers,0,200.0,60.0,0.0,60.0,3.33,0,0,0,0,0,0,0,0,0,1,0
SPA,Spain,6,yes,clothes,4,180.0,0.0,341.3,341.3,0.53,0,0,0,1,0,0,0,1,0,0,1
SPA,Spain,6,yes,groceries,2,130.0,0.0,350.5,350.5,0.37,1,1,0,0,0,0,0,1,0,0,0
SPA,Spain,6,yes,fabric,0,120.0,405.0,180.2,585.2,0.21,2,1,1,0,0,0,0,0,1,0,0
SPA,Spain,6,yes,liquor,0,120.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0
SPA,Spain,6,yes,merchant_marine,0,90.0,24.0,0.0,24.0,3.75,0,0,0,0,0,0,0,0,0,1,0
SPA,Spain,6,yes,furniture,2,90.0,0.0,341.3,341.3,0.26,2,1,0,0,0,0,0,1,0,0,0
SPA,Spain,6,yes,lead,2,80.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0
SPA,Spain,6,yes,fruit,0,52.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
SPA,Spain,6,yes,luxury_furniture,0,50.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0
SPA,Spain,6,yes,silk,3,45.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
SPA,Spain,6,yes,coal,1,40.0,20.0,0.0,20.0,2.0,0,0,0,0,0,0,0,0,0,0,0
SPA,Spain,6,yes,sugar,1,32.0,80.0,0.0,80.0,0.4,1,1,0,0,1,0,0,0,0,0,0
SPA,Spain,6,yes,tobacco,1,30.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
SPA,Spain,6,yes,dye,1,30.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
SPA,Spain,6,yes,small_arms,1,30.0,15.0,0.0,15.0,2.0,0,0,0,0,0,1,0,0,0,0,0
SPA,Spain,6,yes,artillery,1,25.0,0.0,0.0,0.0,,0,0,0,1,0,1,0,0,0,0,1
SPA,Spain,6,yes,iron,0,0.0,40.0,0.0,40.0,0.0,1,1,1,0,0,0,0,0,1,0,0
SPA,Spain,6,yes,coffee,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
SPA,Spain,6,yes,sulfur,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0
SPA,Spain,6,yes,tools,0,0.0,110.0,0.0,110.0,0.0,1,1,0,0,0,1,0,0,1,0,0
SPA,Spain,6,yes,steel,0,0.0,0.0,0.0,0.0,,0,0,0,1,0,1,0,0,0,0,1
BRZ,Brazil,5,yes,wood,18,1110.0,450.0,67.7,517.7,2.14,0,0,0,0,0,0,0,0,1,0,0
BRZ,Brazil,5,yes,grain,35,730.0,0.0,87.9,87.9,8.3,0,0,0,0,0,0,1,0,1,0,0
BRZ,Brazil,5,yes,fruit,11,462.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
BRZ,Brazil,5,yes,fabric,6,285.0,260.0,61.2,321.2,0.89,0,0,0,0,0,0,0,0,1,0,0
BRZ,Brazil,5,yes,clothes,4,180.0,0.0,115.8,115.8,1.55,0,0,0,1,0,0,0,1,0,0,1
BRZ,Brazil,5,yes,sugar,7,178.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
BRZ,Brazil,5,yes,paper,4,160.0,120.0,0.0,120.0,1.33,0,0,0,0,0,0,0,1,0,0,0
BRZ,Brazil,5,yes,fish,6,150.0,0.0,103.4,103.4,1.45,0,0,0,0,0,0,1,0,1,0,0
BRZ,Brazil,5,yes,tools,2,90.0,110.0,0.0,110.0,0.82,0,0,0,0,0,1,0,0,1,0,0
BRZ,Brazil,5,yes,clippers,0,80.0,42.0,0.0,42.0,1.9,0,0,0,0,0,0,0,0,0,1,0
BRZ,Brazil,5,yes,merchant_marine,0,63.0,36.0,0.0,36.0,1.75,0,0,0,0,0,0,0,0,0,1,0
BRZ,Brazil,5,yes,tobacco,2,60.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
BRZ,Brazil,5,yes,furniture,1,45.0,0.0,115.8,115.8,0.39,1,1,0,0,0,0,0,1,0,0,0
BRZ,Brazil,5,yes,iron,2,40.0,30.0,0.0,30.0,1.33,0,0,0,0,0,0,0,0,1,0,0
BRZ,Brazil,5,yes,meat,3,30.0,0.0,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0
BRZ,Brazil,5,yes,small_arms,1,30.0,0.0,0.0,0.0,,0,0,0,0,0,1,0,0,0,0,0
BRZ,Brazil,5,yes,wine,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
BRZ,Brazil,5,yes,lead,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0
BRZ,Brazil,5,yes,tea,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
BRZ,Brazil,5,yes,groceries,0,0.0,0.0,119.0,119.0,0.0,2,1,0,0,0,0,0,1,0,0,0
BRZ,Brazil,5,yes,coal,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0
BRZ,Brazil,5,yes,dye,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
BRZ,Brazil,5,yes,rubber,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,1,0
BRZ,Brazil,5,yes,coffee,19,0.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
BRZ,Brazil,5,yes,steel,0,0.0,0.0,0.0,0.0,,0,0,0,1,0,1,0,0,0,0,1
DEI,Dutch East Indies,5,yes,grain,32,1120.0,0.0,207.0,207.0,5.41,0,0,0,0,0,0,1,0,1,0,0
DEI,Dutch East Indies,5,yes,tobacco,22,660.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
DEI,Dutch East Indies,5,yes,dye,10,300.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
DEI,Dutch East Indies,5,yes,wood,7,280.0,190.0,159.3,349.3,0.8,0,0,0,0,0,0,0,0,1,0,0
DEI,Dutch East Indies,5,yes,sugar,4,104.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
DEI,Dutch East Indies,5,yes,fabric,2,90.0,70.0,144.0,214.0,0.42,1,1,0,0,0,0,0,0,1,0,0
DEI,Dutch East Indies,5,yes,tea,4,80.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
DEI,Dutch East Indies,5,yes,clippers,0,40.0,12.0,0.0,12.0,3.33,0,0,0,0,0,0,0,0,0,1,0
DEI,Dutch East Indies,5,yes,fruit,0,30.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
DEI,Dutch East Indies,5,yes,merchant_marine,0,18.0,24.0,0.0,24.0,0.75,0,0,0,0,0,0,0,0,0,1,0
DEI,Dutch East Indies,5,yes,meat,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,1,0,0,0,0
DEI,Dutch East Indies,5,yes,groceries,0,0.0,0.0,280.0,280.0,0.0,2,1,0,0,0,0,0,1,0,0,0
DEI,Dutch East Indies,5,yes,coal,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0
DEI,Dutch East Indies,5,yes,clothes,0,0.0,0.0,272.7,272.7,0.0,2,1,0,0,0,0,0,1,0,0,0
DEI,Dutch East Indies,5,yes,iron,0,0.0,5.0,0.0,5.0,0.0,1,1,1,0,0,0,0,0,1,0,0
DEI,Dutch East Indies,5,yes,rubber,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,1,0
DEI,Dutch East Indies,5,yes,coffee,6,0.0,0.0,0.0,0.0,,0,0,0,1,1,0,0,0,0,0,1
DEI,Dutch East Indies,5,yes,sulfur,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0
DEI,Dutch East Indies,5,yes,furniture,0,0.0,0.0,272.7,272.7,0.0,2,1,0,0,0,0,0,1,0,0,0
DEI,Dutch East Indies,5,yes,tools,0,0.0,0.0,0.0,0.0,,0,0,0,0,0,1,0,0,1,0,0
DEI,Dutch East Indies,5,yes,small_arms,0,0.0,5.0,0.0,5.0,0.0,1,1,0,0,0,1,0,0,0,0,0
DEI,Dutch East Indies,5,yes,paper,0,0.0,100.0,0.0,100.0,0.0,2,1,0,0,0,0,0,1,0,0,0
DEI,Dutch East Indies,5,yes,fish,0,0.0,0.0,243.5,243.5,0.0,2,1,1,0,0,0,1,0,1,0,0
EGY,Egypt,5,yes,fabric,12,580.0,275.0,135.1,410.1,1.41,0,0,0,1,0,0,0,0,1,0,1
EGY,Egypt,5,yes,fish,11,475.0,0.0,228.5,228.5,2.08,0,0,0,0,0,0,1,0,1,0,0
EGY,Egypt,5,yes,tobacco,14,420.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
EGY,Egypt,5,yes,grain,20,400.0,0.0,194.2,194.2,2.06,0,0,0,0,0,0,1,0,1,0,0
EGY,Egypt,5,yes,clothes,4,180.0,0.0,255.9,255.9,0.7,0,0,0,0,0,0,0,1,0,0,0
EGY,Egypt,5,yes,wood,4,160.0,475.0,149.5,624.5,0.26,3,1,0,0,0,0,0,0,1,0,0
EGY,Egypt,5,yes,paper,3,120.0,120.0,0.0,120.0,1.0,0,0,0,0,0,0,0,1,0,0,0
EGY,Egypt,5,yes,sugar,3,82.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
EGY,Egypt,5,yes,meat,8,80.0,0.0,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0
EGY,Egypt,5,yes,clippers,0,80.0,64.0,0.0,64.0,1.25,0,0,0,0,0,0,0,0,0,1,0
EGY,Egypt,5,yes,opium,3,60.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
EGY,Egypt,5,yes,glass,2,60.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0
EGY,Egypt,5,yes,small_arms,2,60.0,5.0,0.0,5.0,12.0,0,0,0,0,0,1,0,0,0,0,0
EGY,Egypt,5,yes,fruit,0,49.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
EGY,Egypt,5,yes,merchant_marine,0,36.0,36.0,0.0,36.0,1.0,0,0,0,0,0,0,0,0,0,1,0
EGY,Egypt,5,yes,tea,1,20.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
EGY,Egypt,5,yes,porcelain,0,20.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0
EGY,Egypt,5,yes,silk,1,15.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
EGY,Egypt,5,yes,wine,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
EGY,Egypt,5,yes,groceries,0,0.0,0.0,262.8,262.8,0.0,2,1,0,0,0,0,0,1,0,0,0
EGY,Egypt,5,yes,coal,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0
EGY,Egypt,5,yes,dye,0,0.0,10.0,0.0,10.0,0.0,1,1,1,0,1,0,0,0,0,0,0
EGY,Egypt,5,yes,iron,0,0.0,25.0,0.0,25.0,0.0,1,1,1,0,0,0,0,0,1,0,0
EGY,Egypt,5,yes,coffee,2,0.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
EGY,Egypt,5,yes,sulfur,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0
EGY,Egypt,5,yes,furniture,0,0.0,0.0,255.9,255.9,0.0,2,1,0,0,0,0,0,1,0,0,0
