file,state,tag,building,levels,old_form,fd_region
zz_eco_starters.txt,STATE_URMIA,PER,building_logging_camp,1,expanded,STATE_IRAKAJEMI
zz_eco_starters.txt,STATE_LUZON,PHI,building_iron_mine,1,expanded,STATE_LUZON
zz_eco_starters.txt,STATE_LUZON,PHI,building_logging_camp,1,expanded,STATE_LUZON
zz_eco_starters.txt,STATE_MINDANAO,PHI,building_iron_mine,1,expanded,STATE_LUZON
zz_eco_starters.txt,STATE_MINDANAO,PHI,building_logging_camp,1,expanded,STATE_LUZON
zz_eco_starters.txt,STATE_VISAYAS,PHI,building_logging_camp,1,expanded,STATE_LUZON
zz_eco_starters.txt,STATE_ALENTEJO,POR,building_iron_mine,1,expanded,STATE_ESTREMADURA
zz_eco_starters.txt,STATE_AZORES,POR,building_logging_camp,1,expanded,STATE_ESTREMADURA
zz_eco_starters.txt,STATE_BEIRA,POR,building_iron_mine,1,expanded,STATE_ESTREMADURA
zz_eco_starters.txt,STATE_BOMBAY,POR,building_iron_mine,1,expanded,STATE_ESTREMADURA
zz_eco_starters.txt,STATE_BOMBAY,POR,building_logging_camp,1,expanded,STATE_ESTREMADURA
zz_eco_starters.txt,STATE_CAPE_VERDE,POR,building_logging_camp,1,expanded,STATE_ESTREMADURA
zz_eco_starters.txt,STATE_ENTRE_DOURO_E_MINHO,POR,building_iron_mine,1,expanded,STATE_ESTREMADURA
zz_eco_starters.txt,STATE_GUANGDONG,POR,building_logging_camp,1,expanded,STATE_ESTREMADURA
zz_eco_starters.txt,STATE_GUINEA,POR,building_logging_camp,1,expanded,STATE_ESTREMADURA
zz_eco_starters.txt,STATE_GUJARAT,POR,building_logging_camp,1,expanded,STATE_ESTREMADURA
zz_eco_starters.txt,STATE_LOURENCO_MARQUES,POR,building_logging_camp,1,expanded,STATE_ESTREMADURA
zz_eco_starters.txt,STATE_MADEIRA,POR,building_logging_camp,1,expanded,STATE_ESTREMADURA
zz_eco_starters.txt,STATE_MOCAMBIQUE,POR,building_logging_camp,1,expanded,STATE_ESTREMADURA
zz_eco_starters.txt,STATE_NORTH_ANGOLA,POR,building_logging_camp,1,expanded,STATE_ESTREMADURA
zz_eco_starters.txt,STATE_SENEGAL,POR,building_iron_mine,1,expanded,STATE_ESTREMADURA
zz_eco_starters.txt,STATE_SOUTH_ANGOLA,POR,building_logging_camp,1,expanded,STATE_ESTREMADURA
zz_eco_starters.txt,STATE_SOUTH_CAMEROON,POR,building_logging_camp,1,expanded,STATE_ESTREMADURA
zz_eco_starters.txt,STATE_SUNDA_ISLANDS,POR,building_iron_mine,1,expanded,STATE_ESTREMADURA
zz_eco_starters.txt,STATE_SUNDA_ISLANDS,POR,building_logging_camp,1,expanded,STATE_ESTREMADURA
zz_eco_starters.txt,STATE_ZAMBEZIA,POR,building_iron_mine,1,expanded,STATE_ESTREMADURA
zz_eco_starters.txt,STATE_BRANDENBURG,PRU,building_logging_camp,1,expanded,STATE_BRANDENBURG
zz_eco_starters.txt,STATE_BRUNSWICK,PRU,building_iron_mine,1,expanded,STATE_BRANDENBURG
zz_eco_starters.txt,STATE_BRUNSWICK,PRU,building_logging_camp,1,expanded,STATE_BRANDENBURG
zz_eco_starters.txt,STATE_LOWER_SILESIA,PRU,building_logging_camp,1,expanded,STATE_BRANDENBURG
zz_eco_starters.txt,STATE_POSEN,PRU,building_iron_mine,1,expanded,STATE_BRANDENBURG
zz_eco_starters.txt,STATE_POSEN,PRU,building_logging_camp,1,expanded,STATE_BRANDENBURG
zz_eco_starters.txt,STATE_RHINELAND,PRU,building_logging_camp,1,expanded,STATE_BRANDENBURG
zz_eco_starters.txt,STATE_RUHR,PRU,building_logging_camp,1,expanded,STATE_BRANDENBURG
zz_eco_starters.txt,STATE_UPPER_SILESIA,PRU,building_logging_camp,1,expanded,STATE_BRANDENBURG
zz_eco_starters.txt,STATE_WESTPHALIA,PRU,building_logging_camp,1,expanded,STATE_BRANDENBURG
zz_eco_starters.txt,STATE_WEST_PRUSSIA,PRU,building_logging_camp,1,expanded,STATE_BRANDENBURG
zz_eco_starters.txt,STATE_AKMOLINSK,RUS,building_iron_mine,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_AKMOLINSK,RUS,building_logging_camp,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_ARKHANGELSK,RUS,building_logging_camp,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_ARMENIA,RUS,building_iron_mine,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_ARMENIA,RUS,building_logging_camp,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_ASTRAKHAN,RUS,building_iron_mine,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_ASTRAKHAN,RUS,building_logging_camp,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_AZERBAIJAN,RUS,building_logging_camp,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_BESSARABIA,RUS,building_logging_camp,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_BURYATIA,RUS,building_iron_mine,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_BURYATIA,RUS,building_logging_camp,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_CHELYABINSK,RUS,building_logging_camp,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_CHERNIHIV,RUS,building_logging_camp,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_CHERSON,RUS,building_iron_mine,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_CHERSON,RUS,building_logging_camp,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_CHUKOTKA,RUS,building_logging_camp,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_CHUVASHIA,RUS,building_logging_camp,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_CRIMEA,RUS,building_iron_mine,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_CRIMEA,RUS,building_logging_camp,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_DAGESTAN,RUS,building_logging_camp,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_DOBRUDJA,RUS,building_logging_camp,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_ELIZAVETPOL,RUS,building_iron_mine,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_ELIZAVETPOL,RUS,building_logging_camp,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_GALICH,RUS,building_iron_mine,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_GREATER_CAUCASUS,RUS,building_iron_mine,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_GREATER_CAUCASUS,RUS,building_logging_camp,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_GREATER_POLAND,RUS,building_iron_mine,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_GREATER_POLAND,RUS,building_logging_camp,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_INGRIA,RUS,building_logging_camp,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_IRKUTSK,RUS,building_iron_mine,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_IRKUTSK,RUS,building_logging_camp,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_KALMYKIA,RUS,building_logging_camp,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_KAMCHATKA,RUS,building_logging_camp,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_KARS,RUS,building_logging_camp,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_KAUNAS,RUS,building_logging_camp,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_KHARKOV,RUS,building_iron_mine,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_KHARKOV,RUS,building_logging_camp,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_KIEV,RUS,building_iron_mine,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_KIEV,RUS,building_logging_camp,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_KOLA,RUS,building_iron_mine,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_KOLA,RUS,building_logging_camp,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_KOLYMA,RUS,building_logging_camp,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_KRASNOYARSK,RUS,building_iron_mine,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_KRASNOYARSK,RUS,building_logging_camp,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_KUBAN,RUS,building_iron_mine,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_KUBAN,RUS,building_logging_camp,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_KURSK,RUS,building_iron_mine,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_LESSER_POLAND,RUS,building_iron_mine,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_LESSER_POLAND,RUS,building_logging_camp,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_MINSK,RUS,building_iron_mine,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_NENETSIA,RUS,building_logging_camp,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_NIZHNY_NOVGOROD,RUS,building_iron_mine,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_NORTH_CAUCASUS,RUS,building_iron_mine,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_NORTH_CAUCASUS,RUS,building_logging_camp,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_OB,RUS,building_logging_camp,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_OKHOTSK,RUS,building_logging_camp,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_ORYOL,RUS,building_iron_mine,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_RIGA,RUS,building_logging_camp,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_SAMARA,RUS,building_logging_camp,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_STAVROPOL,RUS,building_logging_camp,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_SURGUT,RUS,building_logging_camp,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_TARTARIA,RUS,building_logging_camp,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_TAURIDA,RUS,building_iron_mine,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_TAURIDA,RUS,building_logging_camp,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_TOBOLSK,RUS,building_iron_mine,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_TOBOLSK,RUS,building_logging_camp,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_TOMSK,RUS,building_iron_mine,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_TOMSK,RUS,building_logging_camp,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_TRANS_BAIKAL,RUS,building_logging_camp,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_UFA,RUS,building_logging_camp,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_UPPER_YENISEYSK,RUS,building_iron_mine,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_UPPER_YENISEYSK,RUS,building_logging_camp,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_URALSK,RUS,building_logging_camp,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_VILNIUS,RUS,building_logging_camp,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_YAKUTSK,RUS,building_logging_camp,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_YAROSLAVL,RUS,building_iron_mine,1,expanded,STATE_INGRIA
zz_eco_starters.txt,STATE_CAPE_COLONY,SAF,building_logging_camp,1,expanded,STATE_CAPE_COLONY
zz_eco_starters.txt,STATE_EASTERN_CAPE,SAF,building_logging_camp,1,expanded,STATE_CAPE_COLONY
zz_eco_starters.txt,STATE_NORTHERN_CAPE,SAF,building_iron_mine,1,expanded,STATE_CAPE_COLONY
zz_eco_starters.txt,STATE_PIEDMONT,SAR,building_iron_mine,1,expanded,STATE_PIEDMONT
zz_eco_starters.txt,STATE_PIEDMONT,SAR,building_logging_camp,1,expanded,STATE_PIEDMONT
zz_eco_starters.txt,STATE_PROVENCE,SAR,building_logging_camp,1,expanded,STATE_PIEDMONT
zz_eco_starters.txt,STATE_SAVOY,SAR,building_iron_mine,1,expanded,STATE_PIEDMONT
zz_eco_starters.txt,STATE_BANGKOK,SIA,building_logging_camp,1,expanded,STATE_BANGKOK
zz_eco_starters.txt,STATE_CAMBODIA,SIA,building_iron_mine,1,expanded,STATE_BANGKOK
zz_eco_starters.txt,STATE_CAMBODIA,SIA,building_logging_camp,1,expanded,STATE_BANGKOK
zz_eco_starters.txt,STATE_LAOS,SIA,building_iron_mine,1,expanded,STATE_BANGKOK
zz_eco_starters.txt,STATE_LAOS,SIA,building_logging_camp,1,expanded,STATE_BANGKOK
zz_eco_starters.txt,STATE_MALAYA,SIA,building_logging_camp,1,expanded,STATE_BANGKOK
zz_eco_starters.txt,STATE_NAKHON_RATCHASIMA,SIA,building_logging_camp,1,expanded,STATE_BANGKOK
zz_eco_starters.txt,STATE_APULIA,SIC,building_logging_camp,1,expanded,STATE_CAMPANIA
zz_eco_starters.txt,STATE_CALABRIA,SIC,building_logging_camp,1,expanded,STATE_CAMPANIA
zz_eco_starters.txt,STATE_SICILY,SIC,building_logging_camp,1,expanded,STATE_CAMPANIA
zz_eco_starters.txt,STATE_EAST_HAUSALAND,SOK,building_logging_camp,1,expanded,STATE_HAUSALAND
zz_eco_starters.txt,STATE_HAUSALAND,SOK,building_logging_camp,1,expanded,STATE_HAUSALAND
zz_eco_starters.txt,STATE_NIGERIA,SOK,building_iron_mine,1,expanded,STATE_HAUSALAND
zz_eco_starters.txt,STATE_NIGERIA,SOK,building_logging_camp,1,expanded,STATE_HAUSALAND
zz_eco_starters.txt,STATE_NORTH_CAMEROON,SOK,building_logging_camp,1,expanded,STATE_HAUSALAND
zz_eco_starters.txt,STATE_AL_RIF,SPA,building_logging_camp,1,expanded,STATE_NEW_CASTILE
zz_eco_starters.txt,STATE_ARAGON,SPA,building_iron_mine,1,expanded,STATE_NEW_CASTILE
zz_eco_starters.txt,STATE_ASTURIAS,SPA,building_iron_mine,1,expanded,STATE_NEW_CASTILE
zz_eco_starters.txt,STATE_BALEARIC_ISLANDS,SPA,building_logging_camp,1,expanded,STATE_NEW_CASTILE
zz_eco_starters.txt,STATE_CANARY_ISLANDS,SPA,building_logging_camp,1,expanded,STATE_NEW_CASTILE
zz_eco_starters.txt,STATE_CATALONIA,SPA,building_iron_mine,1,expanded,STATE_NEW_CASTILE
zz_eco_starters.txt,STATE_EXTREMADURA,SPA,building_iron_mine,1,expanded,STATE_NEW_CASTILE
zz_eco_starters.txt,STATE_EXTREMADURA,SPA,building_logging_camp,1,expanded,STATE_NEW_CASTILE
zz_eco_starters.txt,STATE_GALICIA,SPA,building_iron_mine,1,expanded,STATE_NEW_CASTILE
zz_eco_starters.txt,STATE_LEON,SPA,building_iron_mine,1,expanded,STATE_NEW_CASTILE
zz_eco_starters.txt,STATE_MURCIA,SPA,building_logging_camp,1,expanded,STATE_NEW_CASTILE
zz_eco_starters.txt,STATE_NEW_CASTILE,SPA,building_logging_camp,1,expanded,STATE_NEW_CASTILE
zz_eco_starters.txt,STATE_GOTLAND,SWE,building_logging_camp,1,expanded,STATE_SVEALAND
zz_eco_starters.txt,STATE_NORRLAND,SWE,building_iron_mine,1,expanded,STATE_SVEALAND
zz_eco_starters.txt,STATE_SCANIA,SWE,building_logging_camp,1,expanded,STATE_SVEALAND
zz_eco_starters.txt,STATE_ADANA,TUR,building_logging_camp,1,expanded,STATE_EASTERN_THRACE
zz_eco_starters.txt,STATE_ALBANIA,TUR,building_iron_mine,1,expanded,STATE_EASTERN_THRACE
zz_eco_starters.txt,STATE_ANKARA,TUR,building_logging_camp,1,expanded,STATE_EASTERN_THRACE
zz_eco_starters.txt,STATE_AYDIN,TUR,building_logging_camp,1,expanded,STATE_EASTERN_THRACE
zz_eco_starters.txt,STATE_CYPRUS,TUR,building_iron_mine,1,expanded,STATE_EASTERN_THRACE
zz_eco_starters.txt,STATE_CYPRUS,TUR,building_logging_camp,1,expanded,STATE_EASTERN_THRACE
zz_eco_starters.txt,STATE_EASTERN_SERBIA,TUR,building_logging_camp,1,expanded,STATE_EASTERN_THRACE
zz_eco_starters.txt,STATE_EASTERN_THRACE,TUR,building_iron_mine,1,expanded,STATE_EASTERN_THRACE
zz_eco_starters.txt,STATE_EASTERN_THRACE,TUR,building_logging_camp,1,expanded,STATE_EASTERN_THRACE
zz_eco_starters.txt,STATE_ERZURUM,TUR,building_iron_mine,1,expanded,STATE_EASTERN_THRACE
zz_eco_starters.txt,STATE_KARS,TUR,building_logging_camp,1,expanded,STATE_EASTERN_THRACE
zz_eco_starters.txt,STATE_KASTAMONU,TUR,building_logging_camp,1,expanded,STATE_EASTERN_THRACE
zz_eco_starters.txt,STATE_KONYA,TUR,building_logging_camp,1,expanded,STATE_EASTERN_THRACE
zz_eco_starters.txt,STATE_KOSOVO,TUR,building_logging_camp,1,expanded,STATE_EASTERN_THRACE
zz_eco_starters.txt,STATE_MACEDONIA,TUR,building_logging_camp,1,expanded,STATE_EASTERN_THRACE
zz_eco_starters.txt,STATE_MONTENEGRO,TUR,building_logging_camp,1,expanded,STATE_EASTERN_THRACE
zz_eco_starters.txt,STATE_NORTHERN_THRACE,TUR,building_iron_mine,1,expanded,STATE_EASTERN_THRACE
zz_eco_starters.txt,STATE_SKOPIA,TUR,building_logging_camp,1,expanded,STATE_EASTERN_THRACE
zz_eco_starters.txt,STATE_THESSALIA,TUR,building_logging_camp,1,expanded,STATE_EASTERN_THRACE
zz_eco_starters.txt,STATE_TRABZON,TUR,building_iron_mine,1,expanded,STATE_EASTERN_THRACE
zz_eco_starters.txt,STATE_WESTERN_SERBIA,TUR,building_iron_mine,1,expanded,STATE_EASTERN_THRACE
zz_eco_starters.txt,STATE_WESTERN_SERBIA,TUR,building_logging_camp,1,expanded,STATE_EASTERN_THRACE
zz_eco_starters.txt,STATE_WESTERN_THRACE,TUR,building_iron_mine,1,expanded,STATE_EASTERN_THRACE
zz_eco_starters.txt,STATE_WESTERN_THRACE,TUR,building_logging_camp,1,expanded,STATE_EASTERN_THRACE
zz_eco_starters.txt,STATE_ALABAMA,USA,building_iron_mine,1,expanded,STATE_DISTRICT_OF_COLUMBIA
zz_eco_starters.txt,STATE_ALABAMA,USA,building_logging_camp,1,expanded,STATE_DISTRICT_OF_COLUMBIA
zz_eco_starters.txt,STATE_ARKANSAS,USA,building_logging_camp,1,expanded,STATE_DISTRICT_OF_COLUMBIA
zz_eco_starters.txt,STATE_COLORADO,USA,building_logging_camp,1,expanded,STATE_DISTRICT_OF_COLUMBIA
zz_eco_starters.txt,STATE_CONNECTICUT,USA,building_logging_camp,1,expanded,STATE_DISTRICT_OF_COLUMBIA
zz_eco_starters.txt,STATE_DELAWARE,USA,building_logging_camp,1,expanded,STATE_DISTRICT_OF_COLUMBIA
zz_eco_starters.txt,STATE_FLORIDA,USA,building_logging_camp,1,expanded,STATE_DISTRICT_OF_COLUMBIA
zz_eco_starters.txt,STATE_GEORGIA,USA,building_logging_camp,1,expanded,STATE_DISTRICT_OF_COLUMBIA
zz_eco_starters.txt,STATE_ILLINOIS,USA,building_logging_camp,1,expanded,STATE_DISTRICT_OF_COLUMBIA
zz_eco_starters.txt,STATE_IOWA,USA,building_logging_camp,1,expanded,STATE_DISTRICT_OF_COLUMBIA
zz_eco_starters.txt,STATE_KANSAS,USA,building_logging_camp,1,expanded,STATE_DISTRICT_OF_COLUMBIA
zz_eco_starters.txt,STATE_KENTUCKY,USA,building_iron_mine,1,expanded,STATE_DISTRICT_OF_COLUMBIA
zz_eco_starters.txt,STATE_KENTUCKY,USA,building_logging_camp,1,expanded,STATE_DISTRICT_OF_COLUMBIA
zz_eco_starters.txt,STATE_LOUISIANA,USA,building_logging_camp,1,expanded,STATE_DISTRICT_OF_COLUMBIA
zz_eco_starters.txt,STATE_MARYLAND,USA,building_logging_camp,1,expanded,STATE_DISTRICT_OF_COLUMBIA
zz_eco_starters.txt,STATE_MASSACHUSETTS,USA,building_iron_mine,1,expanded,STATE_DISTRICT_OF_COLUMBIA
zz_eco_starters.txt,STATE_MICHIGAN,USA,building_iron_mine,1,expanded,STATE_DISTRICT_OF_COLUMBIA
zz_eco_starters.txt,STATE_MINNESOTA,USA,building_iron_mine,1,expanded,STATE_DISTRICT_OF_COLUMBIA
zz_eco_starters.txt,STATE_MINNESOTA,USA,building_logging_camp,1,expanded,STATE_DISTRICT_OF_COLUMBIA
zz_eco_starters.txt,STATE_MISSISSIPPI,USA,building_logging_camp,1,expanded,STATE_DISTRICT_OF_COLUMBIA
zz_eco_starters.txt,STATE_MISSOURI,USA,building_logging_camp,1,expanded,STATE_DISTRICT_OF_COLUMBIA
zz_eco_starters.txt,STATE_MONTANA,USA,building_iron_mine,1,expanded,STATE_DISTRICT_OF_COLUMBIA
zz_eco_starters.txt,STATE_MONTANA,USA,building_logging_camp,1,expanded,STATE_DISTRICT_OF_COLUMBIA
zz_eco_starters.txt,STATE_NEBRASKA,USA,building_logging_camp,1,expanded,STATE_DISTRICT_OF_COLUMBIA
zz_eco_starters.txt,STATE_NEW_JERSEY,USA,building_iron_mine,1,expanded,STATE_DISTRICT_OF_COLUMBIA
zz_eco_starters.txt,STATE_NORTH_DAKOTA,USA,building_logging_camp,1,expanded,STATE_DISTRICT_OF_COLUMBIA
zz_eco_starters.txt,STATE_OHIO,USA,building_logging_camp,1,expanded,STATE_DISTRICT_OF_COLUMBIA
zz_eco_starters.txt,STATE_RHODE_ISLAND,USA,building_logging_camp,1,expanded,STATE_DISTRICT_OF_COLUMBIA
zz_eco_starters.txt,STATE_SOUTH_CAROLINA,USA,building_logging_camp,1,expanded,STATE_DISTRICT_OF_COLUMBIA
zz_eco_starters.txt,STATE_SOUTH_DAKOTA,USA,building_logging_camp,1,expanded,STATE_DISTRICT_OF_COLUMBIA
zz_eco_starters.txt,STATE_TENNESSEE,USA,building_iron_mine,1,expanded,STATE_DISTRICT_OF_COLUMBIA
zz_eco_starters.txt,STATE_TENNESSEE,USA,building_logging_camp,1,expanded,STATE_DISTRICT_OF_COLUMBIA
zz_eco_starters.txt,STATE_VERMONT,USA,building_iron_mine,1,expanded,STATE_DISTRICT_OF_COLUMBIA
zz_eco_starters.txt,STATE_VIRGINIA,USA,building_logging_camp,1,expanded,STATE_DISTRICT_OF_COLUMBIA
zz_eco_starters.txt,STATE_WEST_VIRGINIA,USA,building_iron_mine,1,expanded,STATE_DISTRICT_OF_COLUMBIA
zz_eco_starters.txt,STATE_WISCONSIN,USA,building_iron_mine,1,expanded,STATE_DISTRICT_OF_COLUMBIA
zz_eco_starters.txt,STATE_WISCONSIN,USA,building_logging_camp,1,expanded,STATE_DISTRICT_OF_COLUMBIA
zz_eco_starters.txt,STATE_WYOMING,USA,building_logging_camp,1,expanded,STATE_DISTRICT_OF_COLUMBIA
zz_eco_flavour.txt,STATE_SUZHOU,CHI,building_tooling_workshop,10,one_line,STATE_BEIJING
zz_eco_flavour.txt,STATE_FORMOSA,CHI,building_tooling_workshop,10,one_line,STATE_BEIJING
zz_eco_flavour.txt,STATE_SHANXI,CHI,building_coal_mine,1,one_line,STATE_BEIJING
zz_eco_flavour.txt,STATE_SHENGJING,CHI,building_lead_mine,1,one_line,STATE_BEIJING
zz_eco_flavour.txt,STATE_DZUNGARIA,CHI,building_sulfur_mine,1,one_line,STATE_BEIJING
zz_eco_flavour.txt,STATE_AMUR,CHI,building_logging_camp,1,one_line,STATE_BEIJING
zz_eco_flavour.txt,STATE_OUTER_MANCHURIA,CHI,building_logging_camp,1,one_line,STATE_BEIJING
zz_eco_flavour.txt,STATE_ZHEJIANG,CHI,building_logging_camp,1,one_line,STATE_BEIJING
zz_eco_flavour.txt,STATE_ALTAI,CHI,building_logging_camp,1,one_line,STATE_BEIJING
zz_eco_flavour.txt,STATE_FUJIAN,CHI,building_logging_camp,1,one_line,STATE_BEIJING
zz_eco_flavour.txt,STATE_LESSER_POLAND,RUS,building_coal_mine,1,one_line,STATE_INGRIA
zz_eco_flavour.txt,STATE_URAL,RUS,building_lead_mine,1,one_line,STATE_INGRIA
zz_eco_flavour.txt,STATE_TRANS_BAIKAL,RUS,building_sulfur_mine,1,one_line,STATE_INGRIA
zz_eco_flavour.txt,STATE_KUBAN,RUS,building_logging_camp,1,one_line,STATE_INGRIA
zz_eco_flavour.txt,STATE_KRASNOYARSK,RUS,building_logging_camp,1,one_line,STATE_INGRIA
zz_eco_flavour.txt,STATE_UPPER_YENISEYSK,RUS,building_logging_camp,1,one_line,STATE_INGRIA
zz_eco_flavour.txt,STATE_KIEV,RUS,building_logging_camp,1,one_line,STATE_INGRIA
zz_eco_flavour.txt,STATE_SURGUT,RUS,building_logging_camp,1,one_line,STATE_INGRIA
zz_eco_flavour.txt,STATE_BIHAR,BIC,building_logging_camp,1,one_line,STATE_WEST_BENGAL
zz_eco_flavour.txt,STATE_BIHAR,BIC,building_coal_mine,1,one_line,STATE_WEST_BENGAL
zz_eco_flavour.txt,STATE_RAJPUTANA,BIC,building_sulfur_mine,1,one_line,STATE_WEST_BENGAL
zz_eco_flavour.txt,STATE_RAJPUTANA,BIC,building_lead_mine,1,one_line,STATE_WEST_BENGAL
zz_eco_flavour.txt,STATE_ARAKAN,BIC,building_logging_camp,1,one_line,STATE_WEST_BENGAL
zz_eco_flavour.txt,STATE_PEGU,BIC,building_logging_camp,1,one_line,STATE_WEST_BENGAL
zz_eco_flavour.txt,STATE_TENASSERIM,BIC,building_logging_camp,1,one_line,STATE_WEST_BENGAL
zz_eco_flavour.txt,STATE_MYSORE,BIC,building_logging_camp,1,one_line,STATE_WEST_BENGAL
zz_eco_flavour.txt,STATE_ARKANSAS,USA,building_lead_mine,1,one_line,STATE_DISTRICT_OF_COLUMBIA
zz_eco_flavour.txt,STATE_FLORIDA,USA,building_logging_camp,1,one_line,STATE_DISTRICT_OF_COLUMBIA
zz_eco_flavour.txt,STATE_FLORIDA,USA,building_fishing_wharf,1,one_line,STATE_DISTRICT_OF_COLUMBIA
zz_eco_flavour.txt,STATE_FLORIDA,USA,building_sulfur_mine,1,one_line,STATE_DISTRICT_OF_COLUMBIA
zz_eco_flavour.txt,STATE_ILLINOIS,USA,building_logging_camp,1,one_line,STATE_DISTRICT_OF_COLUMBIA
zz_eco_flavour.txt,STATE_MINNESOTA,USA,building_logging_camp,1,one_line,STATE_DISTRICT_OF_COLUMBIA
zz_eco_flavour.txt,STATE_WISCONSIN,USA,building_logging_camp,1,one_line,STATE_DISTRICT_OF_COLUMBIA
zz_eco_flavour.txt,STATE_OHIO,USA,building_logging_camp,1,one_line,STATE_DISTRICT_OF_COLUMBIA
zz_eco_flavour.txt,STATE_AQUITAINE,FRA,building_coal_mine,1,one_line,STATE_ILE_DE_FRANCE
zz_eco_flavour.txt,STATE_RHONE,FRA,building_lead_mine,1,one_line,STATE_ILE_DE_FRANCE
zz_eco_flavour.txt,STATE_SENEGAL,FRA,building_sulfur_mine,1,one_line,STATE_ILE_DE_FRANCE
zz_eco_flavour.txt,STATE_MADRAS,FRA,building_logging_camp,1,one_line,STATE_ILE_DE_FRANCE
